State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
IA,2017,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",96,100,0.009929501,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,96
IA,2017,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",95,100,0.009930487,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,95
IA,2017,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",97,100,0.006642532,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,97
IA,2017,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",97,100,0.006639665,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,97
IA,2017,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",95,100,0.006636801,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,95
IA,2017,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",105,100,0.006618134,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,105
IA,2017,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",101,100,0.006613319,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,101
IA,2018,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",102,100,0.00663482,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,102
IA,2018,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,100,0.009936407,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,100
IA,2018,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,100,0.003321376,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,100
IA,2018,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",97,100,0.00331719,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,97
IA,2018,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",86,100,0.003325795,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,86
IA,2018,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",81,100,0.003320053,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,81
IA,2018,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",78,100,0.003312904,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,78
IA,2018,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",73,100,0.003301529,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,73
IA,2018,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",73,100,0.003308082,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,73
IA,2018,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",72,100,0.00659261,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,72
IA,2018,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",61,100,0.006599136,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,61
IA,2018,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",63,100,0.009937065,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,63
IA,2019,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",59,100,0.009990343,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,59
IA,2019,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",56,100,0.006684045,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,56
IA,2019,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",56,100,0.010003668,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,56
IA,2019,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",58,100,0.010013017,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,58
IA,2019,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",58,100,0.009996002,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,58
IA,2019,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",60,100,0.009982364,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,60
IA,2019,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",61,100,0.013217024,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,61
IA,2019,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",59,100,0.016490221,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,59
IA,2019,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",57,100,0.019724514,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,57
IA,2019,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",56,100,0.016409583,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,56
IA,2019,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",58,100,0.016375725,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,58
IA,2019,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",60,100,0.016303107,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,60
IA,2020,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",56,100,0.019507754,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,56
IA,2020,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",60,100,0.019416847,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,60
IA,2020,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",60,100,0.016178612,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,60
IA,2020,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",63,100,0.016096839,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,63
IA,2020,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",62,100,0.015873016,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,62
IA,2020,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",62,100,0.015831302,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,62
IA,2020,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",60,100,0.01574456,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,60
IA,2020,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",59,100,0.012413108,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,59
IA,2020,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",62,100,0.00921291,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,62
IA,2020,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",67,100,0.009058518,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,67
IA,2020,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",67,100,0.008676288,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,67
IA,2020,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",66,100,0.014022099,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,66
IA,2021,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",69,100,0.011081867,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,69
IA,2021,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",66,100,0.013891976,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,66
IA,2021,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",68,100,0.013986405,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,68
IA,2021,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",64,100,0.014009919,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,64
IA,2021,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",68,100,0.014165109,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,68
IA,2021,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",71,100,0.017034808,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,71
IA,2021,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",78,100,0.019948703,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,78
IA,2021,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",77,100,0.025742234,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,77
IA,2021,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",74,100,0.02552757,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,74
IA,2021,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",74,100,0.025566003,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,74
IA,2021,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",73,100,0.02913668,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,73
IA,2021,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",82,100,0.020588841,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,82
IA,2022,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",82,100,0.026169637,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,82
IA,2022,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",81,100,0.022981902,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,81
IA,2022,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",77,100,0.028480292,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,77
IA,2022,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",75,100,0.028523346,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,75
IA,2022,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",75,100,0.028405863,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,75
IA,2022,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",72,100,0.025415831,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,72
IA,2022,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",65,100,0.022557451,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,65
IA,2022,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",69,100,0.016941017,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,69
